Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
203428,Beaver Mountain,Summit,Rio Grande County,Colorado,Beaver Creek Reservoir,3514,37.6012293,-106.6253945,None,10/13/78,null,null,null,null,8105,8
169840,Beaver Mountain,Summit,Routt County,Colorado,Tumble Mountain,2561,40.9588006,-107.1783773,None,10/13/78,null,null,null,null,8107,8
204955,Beaver Mountain,Summit,Larimer County,Colorado,McHenrys Peak,3201,40.3681965,-105.6450576,None,10/13/78,null,null,null,null,8069,8
192460,Beck Mountain,Summit,Custer County,Colorado,Beck Mountain,3278,37.9477384,-105.484751,None,10/13/78,null,null,null,null,8027,8
192132,Beckwith Mountain,Summit,Custer County,Colorado,Beckwith Mountain,2606,38.1990753,-105.5179617,None,10/13/78,null,null,null,null,8027,8
192133,Beddows Mountain,Summit,Custer County,Colorado,Beckwith Mountain,2592,38.2261038,-105.5386031,None,10/13/78,null,null,null,null,8027,8
183569,Bee Rock,Summit,Douglas County,Colorado,Devils Head,2046,39.3721724,-105.0221328,None,10/13/78,null,null,null,null,8035,8
185388,Beebe Mesa,Summit,Delta County,Colorado,North Delta,1997,38.8664114,-108.0703443,None,10/13/78,null,null,null,null,8029,8
178033,Beech Hill,Summit,Boulder County,Colorado,Pinewood Lake,2001,40.2562966,-105.2839305,None,10/13/78,null,null,null,null,8013,8
185599,Beef Pasture Point,Summit,Mesa County,Colorado,Snipe Mountain,2805,38.5043338,-108.5468533,None,10/13/78,null,null,null,null,8077,8
181601,Belcher Hill,Summit,Jefferson County,Colorado,Ralston Buttes,2419,39.8173624,-105.2995057,None,10/13/78,null,null,null,null,8059,8
180065,Bell Mountain,Summit,Pitkin County,Colorado,Aspen,3231,39.1635927,-106.8193012,None,10/13/78,null,null,null,null,8097,8
183731,Bell Rock,Summit,Douglas County,Colorado,Westcreek,2472,39.1570405,-105.1743823,None,10/13/78,null,null,null,null,8035,8
180275,Belleview Mountain,Summit,Pitkin County,Colorado,Maroon Bells,4026,39.0445446,-106.9984531,None,10/13/78,null,null,null,null,8097,8
181430,Bellevue Mountain,Summit,Clear Creek County,Colorado,Central City,2947,39.7634607,-105.5420169,None,10/13/78,null,null,null,null,8019,8
173378,Bellyache Mountain,Summit,Rio Blanco County,Colorado,Sand Point,2991,40.1448124,-107.041728,None,10/13/78,null,null,null,null,8103,8
176064,Bellyache Mountain,Summit,Eagle County,Colorado,Fulford,2942,39.5932929,-106.6649826,None,10/13/78,null,null,null,null,8037,8
202403,Belmear Mountain,Summit,Dolores County,Colorado,Willow Spring,2940,37.7474865,-108.3922345,None,10/13/78,null,null,null,null,8033,8
193241,Ben Lomand Mountain,Summit,El Paso County,Colorado,Palmer Lake,2321,39.1219018,-104.9034537,None,10/13/78,null,null,null,null,8041,8
185644,Ben Lowe Flats,Summit,Montrose County,Colorado,Camel Back,2210,38.5094834,-108.1911975,None,10/13/78,null,null,null,null,8085,8
192153,Ben West Hill,Summit,Custer County,Colorado,Westcliffe,2494,38.1577636,-105.4596693,None,10/13/78,null,null,null,null,8027,8
183377,Bennett Mountain,Summit,Douglas County,Colorado,Kassler,2448,39.3860237,-105.1242523,None,10/13/78,null,null,null,null,8035,8
190652,Bennett Peak,Summit,Rio Grande County,Colorado,Jasper,4026,37.4833324,-106.4339159,None,10/13/78,null,null,null,null,8105,8
187692,Bent Peak,Summit,Hinsdale County,Colorado,Pole Creek Mountain,4078,37.8606117,-107.3807386,None,10/13/78,null,null,null,null,8053,8
182053,Bergen Peak,Summit,Jefferson County,Colorado,Saddleback Mountain,2958,39.6659937,-105.3950259,None,10/13/78,null,null,null,null,8059,8
182549,Berrian Mountain,Summit,Jefferson County,Colorado,Conifer,2782,39.5547999,-105.2920757,None,10/13/78,null,null,null,null,8059,8
170474,Beryl Mountain,Summit,Routt County,Colorado,Hahns Peak,2847,40.8313872,-106.922219,None,10/13/78,null,null,null,null,8107,8
193192,Best Butte,Summit,Douglas County,Colorado,Greenland,2301,39.1566633,-104.7849233,None,10/13/78,null,null,null,null,8035,8
169626,Bible Back Mountain,Summit,Moffat County,Colorado,Fly Creek,2595,40.9461824,-107.3549854,None,10/13/78,null,null,null,null,8081,8
180911,Bidwell Hill,Summit,Morgan County,Colorado,Hoyt,1486,40.0494214,-104.1013294,None,10/13/78,null,null,null,null,8087,8
170420,Big Agnes Mountain,Summit,Routt County,Colorado,Mount Zirkel,3666,40.8302381,-106.6924559,None,10/13/78,null,null,null,null,8107,8
202384,Big Baldy,Summit,San Miguel County,Colorado,Beaver Park,2806,37.99751,-108.221968,None,10/13/78,null,null,null,null,8113,8
191608,Big Baldy,Summit,Fremont County,Colorado,High Park,2749,38.6466352,-105.320709,None,10/13/78,null,null,null,null,8043,8
191425,Big Baldy Mountain,Summit,Fremont County,Colorado,Salida East,3275,38.5588198,-105.8930897,None,10/13/78,null,null,null,null,8043,8
191307,Big Bull Mountain,Summit,Teller County,Colorado,Big Bull Mountain,3305,38.7151837,-105.1121272,None,10/13/78,null,null,null,null,8119,8
186884,Big Hill,Summit,Montrose County,Colorado,Cathedral Peak,2495,38.5376587,-107.5433153,None,10/13/78,null,null,null,null,8085,8
193727,Big Hill,Summit,Pueblo County,Colorado,Northeast Pueblo,1476,38.288473,-104.6241133,1/1/63,10/13/78,null,null,null,null,8101,8
189800,Big Hill,Summit,Saguache County,Colorado,West Baldy,3126,38.3659312,-106.5732042,None,10/13/78,null,null,null,null,8109,8
186862,Big Island,Summit,Montrose County,Colorado,Grizzly Ridge,2413,38.5718052,-107.7014676,None,10/13/78,null,null,null,null,8085,8
178269,Big John Mountain,Summit,Boulder County,Colorado,Raymond,2770,40.1961561,-105.456609,None,10/13/78,null,null,null,null,8013,8
173653,Big Marvine Peak,Summit,Rio Blanco County,Colorado,Big Marvine Peak,3613,39.9503698,-107.3406858,1/1/76,10/13/78,null,null,null,null,8103,8
188225,Big Mesa,Summit,Gunnison County,Colorado,Big Mesa,2667,38.4447166,-107.0324509,None,10/13/78,null,null,null,null,8051,8
202650,Big Mesa,Summit,Montezuma County,Colorado,Trail Canyon,2392,37.2360966,-108.3673853,1/1/34,10/13/78,null,null,null,null,8083,8
202181,Big Mountain,Summit,Garfield County,Colorado,Red Elephant Point,3014,39.7669459,-107.8491422,11/12/68,10/13/78,null,null,null,null,8045,8
196575,Big Owl Hill,Summit,Boulder County,Colorado,Longs Peak,2695,40.2575552,-105.5280066,1/1/11,8/1/90,null,null,null,null,8013,8
192247,Big Red Butte,Summit,Pueblo County,Colorado,Wetmore,2360,38.1348899,-105.0240799,None,10/13/78,null,null,null,null,8101,8
175777,Big Red Hill,Summit,Eagle County,Colorado,Burns South,2567,39.7573009,-106.9502901,None,10/13/78,null,null,null,null,8037,8
203239,Big Sand Mountain,Summit,Gunnison County,Colorado,Mount Guero,3182,38.7483181,-107.4763703,None,10/13/78,null,null,null,null,8051,8
173340,Big Sugarloaf Mountain,Summit,Rio Blanco County,Colorado,Slide Creek,2672,40.1936475,-107.4706898,None,10/13/78,null,null,null,null,8103,8
169733,Bighole Butte,Summit,Moffat County,Colorado,Bighole Butte,2064,40.8898604,-107.9545302,None,10/13/78,null,null,null,null,8081,8
204944,Bighorn Mountain,Summit,Larimer County,Colorado,Estes Park,3489,40.4296176,-105.6200991,1/1/32,10/13/78,null,null,null,null,8069,8
178535,Bighorn Mountain,Summit,Boulder County,Colorado,Gold Hill,2613,40.0671091,-105.3895865,None,10/13/78,null,null,null,null,8013,8
2803942,Bighorn Point,Summit,Boulder County,Colorado,Gold Hill,2558,40.0628492,-105.3876038,None,6/19/19,null,null,null,null,8013,8
198115,Bill Couch Mountain,Summit,Jefferson County,Colorado,Indian Hills,2160,39.536996,-105.1597636,1/1/92,12/1/92,null,null,null,null,8059,8
170616,Bill Weller Mesa,Summit,Moffat County,Colorado,Limestone Hill,2032,40.5644042,-108.5843886,None,10/13/78,null,null,null,null,8081,8
181300,Bills Peak,Summit,Grand County,Colorado,Byers Peak,3870,39.8557804,-105.9626778,None,10/13/78,null,null,null,null,8049,8
184529,Billy Goat Point,Summit,Archuleta County,Colorado,Oakbrush Hill,2335,37.2125033,-107.119626,1/1/83,10/13/78,null,null,null,null,8007,8
177386,Bingham Hill,Summit,Larimer County,Colorado,Horsetooth Reservoir,1639,40.6227707,-105.1584111,None,10/13/78,null,null,null,null,8069,8
189196,Birthday Peak,Summit,Gunnison County,Colorado,Mount Harvard,3882,38.8815278,-106.333945,None,10/13/78,null,null,null,null,8051,8
169674,Bishop Peak,Summit,Moffat County,Colorado,Beaver Basin,2687,40.9627827,-108.9252335,None,10/13/78,null,null,null,null,8081,8
190684,Bishop Rock,Summit,Rio Grande County,Colorado,Greenie Mountain,2665,37.4858946,-106.2764533,None,10/13/78,null,null,null,null,8105,8
183667,Bison Mountain,Summit,Park County,Colorado,McCurdy Mountain,3789,39.2384549,-105.497854,1/1/06,10/13/78,null,null,null,null,8093,8
196173,Black Butte,Summit,Baca County,Colorado,Walsh,1232,37.4641451,-102.3522446,None,10/13/78,null,null,null,null,8009,8
187480,Black Face,Summit,San Miguel County,Colorado,Mount Wilson,3700,37.8238031,-107.9214231,None,10/13/78,null,null,null,null,8113,8
181563,Black Hawk Mountain,Summit,Jefferson County,Colorado,Black Hawk,3042,39.7992064,-105.3972681,1/1/60,10/13/78,null,null,null,null,8059,8
195228,Black Hills,Summit,Crowley County,Colorado,Metz Springs,1431,38.5106346,-103.5161735,None,10/13/78,null,null,null,null,8025,8
203730,Black Hills,Summit,Las Animas County,Colorado,Ludlow,1983,37.3514864,-104.5352039,None,10/13/78,null,null,null,null,8071,8
203862,Black Hills,Summit,Las Animas County,Colorado,O V Mesa,1636,37.5762895,-103.7347907,None,10/13/78,null,null,null,null,8071,8
194230,Black Hills,Summit,Huerfano County,Colorado,Black Hills,2283,37.6635474,-104.9913923,None,10/13/78,null,null,null,null,8055,8
1100960,Black Mesa,Summit,Las Animas County,Colorado,Dennis Canyon,1739,37.0814371,-103.3452577,1/1/77,12/18/79,null,null,null,null,8071,8
186735,Black Mesa,Summit,Gunnison County,Colorado,X Lazy F Ranch,3238,38.5919863,-107.3871861,None,10/13/78,null,null,null,null,8051,8
176568,Black Mesa,Summit,Dolores County,Colorado,Groundhog Mountain,3539,37.7853177,-108.1910286,None,10/13/78,null,null,null,null,8033,8
180445,Black Mountain,Summit,Lake County,Colorado,South Peak,3545,39.103514,-106.2371907,None,10/13/78,null,null,null,null,8065,8
173256,Black Mountain,Summit,Grand County,Colorado,Corral Peaks,2907,40.1405025,-106.2067044,None,10/13/78,null,null,null,null,8049,8
202012,Black Mountain,Summit,Rio Blanco County,Colorado,Buckskin Point,2192,40.1001432,-108.123021,None,10/13/78,null,null,null,null,8103,8
170242,Black Mountain,Summit,Larimer County,Colorado,South Bald Mountain,3030,40.8719009,-105.6389816,None,10/13/78,null,null,null,null,8069,8
186993,Black Mountain,Summit,Hinsdale County,Colorado,Hermit Lakes,3615,37.8368732,-107.2256405,None,10/13/78,null,null,null,null,8053,8
175745,Black Mountain,Summit,Routt County,Colorado,McCoy,3188,39.9868594,-106.6536478,None,10/13/78,null,null,null,null,8107,8
190809,Black Mountain,Summit,Conejos County,Colorado,Spectacle Lake,3417,37.1748306,-106.4191479,None,10/13/78,null,null,null,null,8021,8
192589,Black Mountain,Summit,Huerfano County,Colorado,Creager Reservoir,2758,37.8499638,-105.2607951,None,10/13/78,null,null,null,null,8055,8
174445,Black Mountain,Summit,Mesa County,Colorado,Mesa,2009,39.2160845,-108.1767352,None,10/13/78,null,null,null,null,8077,8
175779,Black Mountain,Summit,Eagle County,Colorado,Burns South,2636,39.8299165,-106.9125319,None,10/13/78,null,null,null,null,8037,8
182528,Black Mountain,Summit,Jefferson County,Colorado,Meridian Hill,3273,39.5320058,-105.3981484,None,10/13/78,null,null,null,null,8059,8
184135,Black Mountain,Summit,Mineral County,Colorado,Pagosa Peak,3322,37.4410706,-107.0949075,None,10/13/78,null,null,null,null,8079,8
191561,Black Mountain,Summit,Park County,Colorado,Black Mountain,3551,38.718372,-105.6877274,1/1/06,10/13/78,null,null,null,null,8093,8
193582,Black Mountain,Summit,Teller County,Colorado,Mount Big Chief,3091,38.6893111,-104.9586835,None,10/13/78,null,null,null,null,8119,8
179023,Black Mountain,Summit,Montezuma County,Colorado,Battle Rock,2869,37.2688132,-108.8049845,None,10/13/78,null,null,null,null,8083,8
180450,Black Mountain,Summit,Park County,Colorado,Jones Hill,3223,39.1057031,-106.0172282,None,10/13/78,null,null,null,null,8093,8
169926,Black Mountain,Summit,Jackson County,Colorado,West Fork Lake,3284,40.9353092,-106.7697664,None,10/13/78,null,null,null,null,8057,8
201862,Black Mountain,Summit,Moffat County,Colorado,Buck Point,3308,40.783456,-107.368797,None,10/13/78,null,null,null,null,8081,8
203096,Black Point,Summit,Montrose County,Colorado,Cottonwood Basin,2216,38.6138117,-108.3338598,None,10/13/78,null,null,null,null,8085,8
187715,Blackhawk Mountain,Summit,Dolores County,Colorado,Hermosa Peak,3868,37.6854881,-107.9874959,None,10/13/78,null,null,null,null,8033,8
181531,Blackhawk Peak,Summit,Gilpin County,Colorado,Central City,3102,39.8406002,-105.5473811,None,10/13/78,null,null,null,null,8047,8
190938,Blackhead Peak,Summit,Archuleta County,Colorado,Blackhead Peak,3810,37.2890029,-106.7740529,1/1/06,10/13/78,null,null,null,null,8007,8
172948,Blacktail Mountain,Summit,Routt County,Colorado,Blacktail Mountain,2648,40.2987822,-106.8410831,None,10/13/78,null,null,null,null,8107,8
170205,Blacktail Point,Summit,Larimer County,Colorado,Haystack Gulch,2280,40.8530806,-105.423696,None,10/13/78,null,null,null,null,8069,8
188654,Blackwall Mountain,Summit,Ouray County,Colorado,Wetterhorn Peak,3983,38.0286241,-107.5648139,1/1/06,10/13/78,null,null,null,null,8091,8
202004,Blair Mesa,Summit,Rio Blanco County,Colorado,Smizer Gulch,1807,40.1570715,-108.3643109,None,10/13/78,null,null,null,null,8103,8
173816,Blair Mountain,Summit,Garfield County,Colorado,Blair Mountain,3492,39.7944194,-107.4175453,1/1/28,10/13/78,null,null,null,null,8045,8
171615,Blair Mountain,Summit,Rio Blanco County,Colorado,Smizer Gulch,2081,40.1459266,-108.3694409,None,10/13/78,null,null,null,null,8103,8
192735,Blanca Peak,Summit,Costilla County,Colorado,Blanca Peak,4373,37.5775609,-105.4855987,None,10/13/78,null,null,null,null,8023,8
192468,Blizzardine Peak,Summit,Saguache County,Colorado,Beck Mountain,3629,37.9004206,-105.4788403,None,10/13/78,null,null,null,null,8109,8
193330,Blodgett Peak,Summit,El Paso County,Colorado,Cascade,2874,38.9588077,-104.9070848,None,10/13/78,null,null,null,null,8041,8
203721,Bloom Hills,Summit,Otero County,Colorado,Delhi,1591,37.6458876,-104.0087967,None,10/13/78,null,null,null,null,8089,8
174004,Blowout Hill,Summit,Eagle County,Colorado,Dotsero,2651,39.683618,-107.0371529,None,10/13/78,null,null,null,null,8037,8
169807,Blue Hill,Summit,Moffat County,Colorado,Irish Canyon,2117,40.84829,-108.7166791,None,10/13/78,null,null,null,null,8081,8
175743,Blue Hill,Summit,Eagle County,Colorado,Blue Hill,2160,39.8771719,-106.840887,None,10/13/78,null,null,null,null,8037,8
194163,Blue Hill,Summit,Las Animas County,Colorado,Myers Canyon,1756,37.7949092,-104.3210507,None,10/13/78,null,null,null,null,8071,8
203337,Blue Mesa,Summit,Gunnison County,Colorado,Curecanti Needle,2831,38.3994297,-107.3819912,None,10/13/78,null,null,null,null,8051,8
203115,Blue Mesa,Summit,Mesa County,Colorado,Calamity Mesa,1988,38.5110635,-108.8694679,None,10/13/78,null,null,null,null,8077,8
178013,Blue Mountain,Summit,Larimer County,Colorado,Pinewood Lake,2403,40.3353376,-105.2811324,None,10/13/78,null,null,null,null,8069,8
202800,Blue Mountain,Summit,Jefferson County,Colorado,Eldorado Springs,2867,39.8751628,-105.3535096,None,10/13/78,null,null,null,null,8059,8
193586,Blue Mountain,Summit,El Paso County,Colorado,Mount Big Chief,3004,38.6938473,-104.915991,None,10/13/78,null,null,null,null,8041,8
190998,Blue Mountain,Summit,Archuleta County,Colorado,Harris Lake,2710,37.1956641,-106.8601977,None,10/13/78,null,null,null,null,8007,8
191143,Blue Mountain,Summit,Park County,Colorado,Lake George,2812,38.9300355,-105.3533367,None,10/13/78,null,null,null,null,8093,8
190237,Blue Mountain,Summit,Saguache County,Colorado,Twin Mountains,3454,37.8338155,-106.477912,None,10/13/78,null,null,null,null,8109,8
185744,Blue Springs Point,Summit,Montrose County,Colorado,Atkinson Creek,1794,38.4088302,-108.6923104,None,10/13/78,null,null,null,null,8085,8
192467,Blueberry Peak,Summit,Custer County,Colorado,Beck Mountain,3663,37.903438,-105.478426,None,10/13/78,null,null,null,null,8027,8
186247,Bluenose Mesa,Summit,Delta County,Colorado,Cedaredge,1930,38.9211867,-107.9791146,None,10/13/78,null,null,null,null,8029,8
194976,Bobblers Knob,Summit,Las Animas County,Colorado,Raton,2665,36.9987347,-104.4017709,None,10/13/78,null,null,null,null,8071,8
170182,Bobcat Mountain,Summit,Larimer County,Colorado,Livermore,1917,40.8680159,-105.1512078,None,10/13/78,null,null,null,null,8069,8
181475,Bobtail Hill,Summit,Gilpin County,Colorado,Central City,2723,39.7924814,-105.5063755,None,10/13/78,null,null,null,null,8047,8
177331,Boiler Hill,Summit,Larimer County,Colorado,Crystal Mountain,2708,40.5297468,-105.3909623,None,10/13/78,null,null,null,null,8069,8
184471,Bondad Hill,Summit,La Plata County,Colorado,Bondad Hill,1926,37.0703941,-107.8713581,None,10/13/78,null,null,null,null,8067,8
203234,Bone Mesa,Summit,Delta County,Colorado,Paonia,1831,38.8205959,-107.6001665,None,10/13/78,null,null,null,null,8029,8
186763,Bonfisk Peak,Summit,Gunnison County,Colorado,Big Soap Park,3542,38.6458643,-107.2693585,None,10/13/78,null,null,null,null,8051,8
190099,Bonita Hill,Summit,Saguache County,Colorado,Klondike Mine,3211,38.2188917,-106.199863,None,10/13/78,null,null,null,null,8109,8
187391,Bonita Peak,Summit,San Juan County,Colorado,Handies Peak,4040,37.8970019,-107.6238741,None,10/13/78,null,null,null,null,8111,8
190617,Bonito Mountain,Summit,Rio Grande County,Colorado,Summitville,3709,37.4470975,-106.5332342,None,10/13/78,null,null,null,null,8105,8
177207,Bonner Peak,Summit,Larimer County,Colorado,Laporte,2111,40.7393867,-105.204693,None,10/13/78,null,null,null,null,8069,8
175877,Booco Mountain,Summit,Eagle County,Colorado,Wolcott,2392,39.7207145,-106.7023533,5/8/25,10/13/78,null,null,null,null,8037,8
191613,Booger Red Hill,Summit,Teller County,Colorado,High Park,2530,38.7129497,-105.2602953,None,10/13/78,null,null,null,null,8119,8
193755,Boone Hill,Summit,Pueblo County,Colorado,Boone Hill,1465,38.2751722,-104.1903593,None,10/13/78,null,null,null,null,8101,8
189515,Boot Mountain,Summit,Saguache County,Colorado,Bowers Peak,3786,37.920209,-106.5414384,None,10/13/78,null,null,null,null,8109,8
193884,Booth Mountain,Summit,Pueblo County,Colorado,Stone City,1972,38.4876703,-104.8730833,None,10/13/78,null,null,null,null,8101,8
202292,Boque Mountain,Summit,Mesa County,Colorado,Vega Reservoir,2736,39.2178182,-107.7514827,None,10/13/78,null,null,null,null,8077,8
